product_id,merchant_title,shopify_variant_title,fresh_missing_required_attrs,current_sizes,current_age_group,current_gender,suggested_sizes,suggested_age_group,suggested_gender,decision_state,selected_for_apply,decision_reasons,write_scope_if_approved,rollback_required_before_write
online:pt:BR:1183C480-021-7,Tênis Onitsuka Tiger Mexico 66 Glitter Pack Pure Silver Prateado,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C480-021-8,Tênis Onitsuka Tiger Mexico 66 Glitter Pack Pure Silver Prateado,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C480-021-9,Tênis Onitsuka Tiger Mexico 66 Glitter Pack Pure Silver Prateado,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183A746-751-1,Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183A746-751-2,Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183A746-751-3,Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183A746-751-4,Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183A746-751-5,Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183A746-751-6,Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183A746-751-7,Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183A746-751-8,Tênis Onitsuka Tiger Mexico 66 Kill Bill Slip-On Amarelo,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-1,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-10,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-2,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-3,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-4,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-5,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-6,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-7,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-8,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183B601.200-9,Tênis Onitsuka Tiger Mexico 66 Paraty Birch Cream Bege,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.261,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.262,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.263,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.264,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,44,age group; gender; size,,,,44,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.264-1,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.264-2,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.264-3,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.264-5,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.264-6,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.264-7,Tênis Onitsuka Tiger Mexico 66 Sabot Natural Cream Bege,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.251-1,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.251-2,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.253,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.255,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.256,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.257,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.258,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.259,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C123.260,Tênis Onitsuka Tiger Mexico 66 Sabot Oatmeal Habanero Bege,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C015-202-1,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,34,age group; gender; size,,,,34,adult,male,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C015-202-10,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,43,age group; gender; size,,,,43,adult,male,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C015-202-11,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,44,age group; gender; size,,,,44,adult,male,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C015-202-12,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,36.5,age group; gender; size,,,,36.5,adult,male,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C015-202-2,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,35,age group; gender; size,,,,35,adult,male,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:1183C015-202-3,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,36,age group; gender; size,,,,36,adult,male,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
